"Let someone else ask.","""We're waiting,"" Meat says.\n\n""There are tunnels.""\n\nRyan turns. ""Come again?""\n\n""Tunnels. In the crater. The last reconnaissance team didn’t say anything about tunnels in their report.""\n\n""How long ago was that?""\n\n""Seven years. Give or take a month.""\n\n""Erosion. Boom,"" Ryan says.\n\n1.[[""Someone dropped you on your head when you were an infant, didn't they?""]]\n2.[[""Uh...""]]\n"
"""What’s up with you and Meat?""","""He's an idiot. I'm not. End of story."" \n\nThe rest of the journey is conducted in silence.\n\nThe two of you approach the cockpit. You knock on the door.\nNeil’s muffled voice comes from beyond the door: ""Password?""\n\n1.[[""Open the door, numbnuts.""]]\n2.[[""Oedipa.""]]"
"Simply nod.","When you get inside your house, you finally allow yourself to break down and cry. For the dead, for you, for Strauss.\n\nIt takes years for you to come to terms with the fact that you're alive. You see a therapist to help you cope with the nightmares and PTSD episodes. You are reassigned to a boring job as an analyst, an occupation you're fine with. You never marry, though you do have a series of healthy relationships with their ups and downs.\n\nTwenty years later, Strauss sends you an email out of the blue; ""I'm sorry"" is all it says. The next morning the local news reports the suicide of a renowned doctor. You turn off the TV before the anchor says her name. Though you never really talked after the Speedwell incident, you can't help but feel that your universe is a little smaller without Lenore Strauss in it.\n\nYou are now alone.\n\nThe End\n"
"""Of course. We just need to flush it out and kill it…somehow.""","""Yeah, I guess I should focus some of my mental energy on figuring out how to kill it instead of wasting it on fucking checkers, huh?""\n\n""Make your move already, dude,"" says Neil, growing impatient.\n\n""Fine. Julia, we can talk strategy in a bit.""\n\nYou walk away.\n\n1. [[Talk to Salvucci and Strauss]]\n2. [[Go to sleep.]]\n"
"Go to sickbay.","The lights are off in sickbay. As you step inside a rotten smell hits you in the face. It takes all your strength not to lean over and barf.\n\n""What the hell is that?"" Meat says.\n\n""Doctor Strauss? Ben?"" Salvucci calls.\n\nThe three of you inch forward. Meat turns on the flashlight attached to his rifle. There’s a giant blood smear on the wall. He gently moves the rifle around, illuminating different areas of the room.\n\n""What do you think happened?"" Meat asks.\n\nBefore you can answer, you step on something. Something squishy. Meat shines his light on it.\n\n1. [[Look down]]\n"
"""Yeah, yeah, get on with it.""","Meat smiles and closes the pod. A moment exists between when the gas floods your chamber  and when you wake up in a hospital bed on an army base in New Texas. A brief, dark moment.\n\n""Hello, Julia,"" your doctor says with a friendly smile. ""We took the liberty of installing your augmentations while you were under a delayed cryo release,"" she says. She has pretty eyes, and she's blonde. You were always a sucker for blondes.\n\nSome suits come by a day later and ask you for your official account of what happened aboard the Speedwell. You tell them everything, although you feel like a bit of a loony. They thank you for your time and leave you to rest.\n\nLess than a week later, you're released from the care unit. The doctor comes to visit you to perform a final checkup.\n\n1. [[Ask her for her name.]]\n2. [[Thank her for taking care of you.]]"
"""Let’s just go.""","""Quite right. Let’s go,"" Strauss says, turning to leave.\n\n""What a bitch,"" Neil mutters.\n\n""If you have something to say to me, you should say it aloud, boy.""\n\n""Um…I said ‘What’s going on?’ Can somebody bring me up to speed?""\n\n1.[[""Ben’s dead now.""]]\n2.[[""There are one, possibly two monsters crawling around the ship.""]]\n"
"""Pizza.""","""Oh yes! I've forgotten about pizza. Man, I want fucking pepperoni and olives and goat cheese and--""\n\nYou hear a sound.\n\nMeat whips out his rifle and aims it down the line.\n\n""What the fuck was that?""\n\n1. [[""Probably just a rock falling.""]]\n2. [[Take out your weapon]]"
"""Sleep well.""","You slide into your chamber and the hatch closes. You quickly fall into slumber. When you wake up, you're surounded by soldiers. One of them, a corporal, is saying something but his words are soundless. He takes you by the arm and guides you up from the pod.\n\nFrom there, you, the captain, and Meat are transported to the military outpost in New Austin. You are all given private rooms and access to nearly anything you could want. You order a steak on the first night and it's delicious.\n\nJust as Meat said, men in suits come and interview you about your experiences on the Speedwell. You answer their questions in as much detail as you can. They thank you for your time and promise you will be released soon.\n\n""Soon"" turns out to be three days later. You, Meat, and Salvucci meet on the base and request a transport to the nearest bar. There, you all drink in almost complete silence, only uttering the names of the lost from time to time.\n\nYou all take seperate cabs home. When you reach your house in the suburbs, you pass your mailbox but decide to check it later. It's only when you swipe your card against the door's reader and hear it unlock that you feel as though you are truly safe. Inside, you shut the door and hang up your coat.\n\nYou go into the living room and sit on the couch. You do nothing but stare at the wall for hours, in a trance of sorts. You rub you finger up and down one of the cushions of your couch. You are alive to do this, but you're not sure you're thankful for that.\n\nYou begin to see a therapist. You make progress--according to him, anyway. You never really shake the memories of your time aboard the Speedwell, but you're able to cope with them.\n\nThat's more than can be said for Captain Salvucci, who eats a bullet on the third anniversary of your return to Mars. You don't go to the funeral.\n\nYou and Meat stay in contact but the emails you send one another are largely going through the motions bullshit. You never send a word to one another that is true. Your failure to connect with him is indicative of your relationship with the rest of humankind. You never marry or even begin what you're comfortable calling a relationship with anyone. For the first ten years or so, this bothers you but you slowly grow comfortable with this new you.\n\nYou become a writer. Your sci-fi erotica, written under a pseudonym, sells well enough for you to live comfortably by yourself and away from everyone. You're mostly happy but sometimes there's a thought that strikes at like a whip.\n\nYou are alone.\n\n                    The End\n\n\n\n\n"
"""We should check it out.""","""Ryan, let Captain Salvucci know what we’ve found. Let’s try and get a pick-up at the LZ in two hours.""\n\n""Aye.""\n\n""That thing loaded, Meat?""\n\n""Duh.""\n\n""Okay, I’m thinking we should split up to cover more ground. How should do this?""\n\n1. [[Pair off with Ryan.]]\n2. [[Pair off with Markie.]]\n3. [[Pair off with Meat.]]\n"
"""This is a plan I'm not crazy about.""","""Everything will be fine,"" Markie says.\n\nYou go your separate ways, hiking down the cliff with Meat. It takes the larger portion of an hour to reach your tunnel.  You step inside and can’t help but feel that you’re entering the dark maw of a living planet.\n\n""Let's get our lights on.""\n\nYou both tell your suits to turn your on your light attachments. Yours flickers for a moment before shooting a cone of light from your chest compartment.\n\n On the Head Up Display (HUD) of your suit, you can see the heartbeat monitors of everyone in your squad. You see that yours is going a little faster than normal and, knowing that everyone else can see that, you feel a little embarrassed.\n\nYou proceed through the cave.\n\n""You know what I want,"" Meat says. He doesn't wait for you to answer. ""I want a fucking taco. Beef. Cheese. Some guac on top. No more of this space bag food bullshit.""\n\n1. [[""Hot dogs, dude. Hot dogs.""]]"
"""Yeah. It’s bullshit.""","""Man, there's something about that doctor. She likes hurting people.""\n\n1.[[""You’re still angry about that time she reset your broken finger, you big baby.""]]\n2.[[""I get that vibe, too.""]]"
"Shoot the monster.","You fire your last shot in the dark. The beast roars again and then you catch a glimpse of the monster’s hideous, reptilian face as it darts out and closes its jaws around Ryan’s head. \n\nLike fingers plucking a grape from a vine, the beast rips out your squadmate’s head, leaving a bloody stump. The squad vital monitor shrieks at you, and you flee. \n\nLooking over your shoulder, you watch as what’s left of Ryan is pulled out of sight.\n\nYou run and run and run. You lose feeling in your legs but somehow keep going full speed anyway. Near the end, you swear that your heart is going to burst and that your lungs will catch on fire, but you eventually stumble out of the tunnel into the irradiated light of dusk.\n\nAcross the way, you can see Meat assisting a limping Markie. Behind them, you glimpse small purple mushroom shapes scuttling across the dirt. You run toward your squadmates. You’ve covered half the distance when, looking up, you see the Speedwell descending.\n\nWhen you reach them Meat hands Markie off to you and turns to fires several rounds at the crab creatures. He tags all of them except for one. \n\nYou watch helplessly as the little bastard leaps through the air and, with tentacles shooting out from its underbelly, wraps itself around Markie’s arm.\n\nShe screams in pain. You whip out your empty pistol and bash the monster’s dome inward. The creature lets go of her arm and falls to the ground, legs squiggling. Its agony is short-lived, as Meat puts three rounds into the soft underbelly.\n\n""Fucking fuck."" He kicks the crab.\n\nYou turn to Markie, who’s holding her arm. \n\n1.[[""Your suit's ripped.""]]"
"Answer Neil.","""She’s fucking here, guys. She reeks.""\n\n""Sit tight,"" Meat says. He nods at you. Both of you creep to the door. Meat pushes it open slightly and peers out. You look out as well.\n\nNeil is backing into a wall, face red and dripping with perspiration. Several feet away is Markie. You can smell her from here, but that’s not what’s making you struggle not to gag. Her face is a jagged piece of flesh hanging from her skull, her sockets void of eyeballs.\n\n""Stay away from me,"" Neil begs.\n\nIt lumbers toward the pilot, groaning. Several teeth fall to the ground in a mixture of salvia and blood.\n\n""Now,"" Meat says.\n\nThe two of you emerge from the kitchen. Markie doesn’t even have time to turn her head before rifle fire rips the neck from her body and her head tumbles to the floor, smashing to the ground like a pumpkin.\n\nMeat opens his mouth to let loose a witty remark, but vomit emerges. You’re not far behind, the smell finally having gotten the best of you. Luckily, there’s not much for you and your partner to barf up.\n\n""Oh godfuckingshit,"" Neil yells. ""That was Markie.""\n\nStrauss emerges from the kitchen, a napkin over her mouth and nose. She takes one glance and then looks away.\n\n""So, we like win now, right? They’re all dead?""\n\n""Yeah, I think—""\n\nMeat is cut off by the sound of Markie’s hand slapping the floor as the body convulses, pus and blood shooting from the decimated neck stump. He fires the rest of the clip into the corpse.\n\n1. [[Blast it.]]\n2. [[Run into the kitchen.]]"
"""Don’t strain yourself then.""","""I don’t need your sympathy, Julia. Let’s just go get the pilot.""\n\nThe two of you proceed down the main hallway. The silence is heavy, and Strauss seems to be deep in her own thoughts.\n\n1.\t[[""What's waiting for you on Mars?""]]\n2.\t[[""What’s up with you and Meat anyway?""]]\n\n"
"Leave the doctor to her work.","Without another word, you step into the hallway. You realize, now that you're away from the antiseptic stench of sickbay, you're hungry.\n\n1. [[Go eat.]]"
"Barracks","""All right, let's head that way,"" the captain says. The four of you make your way to the barracks. Inside, you see two rows of bunkbeds and all your personal belongings. You and Meat check underneath each bed, but there doesn't seem to any trace of the creature.\n\n""Mess hall it is,"" says Meat.\n\n1. [[Mess hall]]"
"Put your hand on his shoulder.","He stops punching the wall after a while. Blood drips from his fingers. He breathes heavy.\n\n""He’s dead…because of us.""\n\n1.[[""Yeah, so let's make it count.""]]\n2.[[""Listen to me: this is not on you.""]]\n"
