"""Where did you look?""","""Everywhere,"" Meat says before swallowing a chip. \n\n""Engineering, the cafeteria, the cryo room. We checked every nook and cranny. My guess is they’re in the vents.""\n\n""This is some fucked up shit,"" Neil says.\n\n""Eloquent as always, pilot,"" Strauss snaps.\n\n""We should move shop,"" Meat says after a moment. ""This facility has two doors. I don’t like that. Captain and I were talking; the common room is more safe and it’s closer to the cafeteria. We can make supply runs.""\n\n""…while we, what? Wait for the creature to die?"" Strauss asks.\n\n""That’s the plan. We stay safe, let it starve.""\n\n""And what if it can wait longer than us? What if that’s part of the thing’s plan, eh? Wait till we get sick and hungry enough for it to overpower us? Did you even bother thinking about the logistics of that move? Cryosleep is part of the ship’s travel. We don’t have enough food on board to support us until we reach Mars. We have maybe a month at the most before we run out. Then what?""\n\n""I don’t know, okay? I hear a lot of criticism but I don’t hear you contributing anything else, doctor.""\n\nStrauss scowled. ""That’s because I’m trying to prevent you from leading us into a disaster.""\n\n""Can it, the both of you,"" Salvucci commands. ""Meat’s right as far as safety precautions go. The common room will be easier to fortify and protect than this place. We can worry about long term plans once we get set up there. Doc, you and Neil grab whatever supplies you think we might need from in here. Travis, you and Julia make a trip to the cafeteria, bag some grub, meet us in the common room. Be. Careful.""\n\n""Yeah, boss. Got it,"" Meat says. ""Come on, Julia.""\n\nThe two of you leave as Strauss, Neil, and Salvucci retrieve medical supplies.\t\n\n""You and the captain should have put a round in her when you found her,"" Meat says as you walk toward the cafeteria.\n\n1.[[""Not funny.""]]\n2.[[""Your bickering is going to get us killed.""]]\n3.[[""It was tempting.""]]\n\n"
"""Yeah, I do.""","""Well, good for you then,"" she says in a bitter tone.\n\nThe two of you approach the cockpit. You knock on the door.\nNeil’s muffled voice comes from beyond the door: ""Password?""\n\n1.[[""Open the door, numbnuts.""]]\n2.[[""Oedipa.""]]"
"Kill Meat.","You place your head against his neck. You hear the pumping of an artery. You smell blood. \n\nYou turn and savagely rip into his neck with a sickening bite. Meat's scream becomes a gurgle as you pull away, ripping away the skin and his cartoid.\n\nHe stumbles away you hand pressed agaisnt his neck, but it's no good. He trips over a cable and falls back onto the floor.\n\nHe reaches toward you but then drops his arm. He's dead.\n\nNow, the voice says, the other two.\n\n1. [[Search for Neil.]]\n"
"""It was you or her.""","""Yes,"" he says, wiping his forehand with the back of his hand. ""Yes, it was. Thanks.""\n\nYou both take a breath.\n\n""What now?""\n\n1.[[""Kill or be killed.""]]\n2.[[""I’ve got at least two bullets left.""]]\n\n\n\n"
"Absentmindedly kick rocks while you wait for someone to answer.","""Ryan, let Captain Salvucci know what we’ve found. Let’s try and get a pick up at the LZ in two hours.""\n\n""Aye.""\n\n""That thing loaded, Meat?""\n\n""Duh.""\n\n""Okay, I’m thinking we should split up to cover more ground. How should we do this?""\n\n1.[[""I’m with Ryan.""]]\n2.[[""I’m with Markie.""]]\n3.[[""I’m with Meat.""]]\n"
"Attack with the saw.","You grab the saw. Markie's about to leap atop you when you swing the heated blade into her right foot, removing it from the rest of her body. She topples back as the leg stump turns into a geyesr of black blood. You throw the saw at her face, blinding her with heat.\n\n""Put her in the chamber!"" Strauss roars, pointing with her free hand at the cryochamber in the corner of the room. Meat and the captain are quick, grabbing the creature by its arm while it flails about. They pull it by the rotting arm to the chamber quickly. The pod hisses as it opens. Markie snaps at them, tries to attack with her claw but she can't get a shot in. She shrieks as Meat and Salvucci heave her into the pod.\n\nYou smash the pod's panel with your fist and the chamber closes. You can hear Markie's muffeled screams from within. \n\nShe starts to smack the door with her claw; cracks appear in the glass.\n\n""Whatever you're doing do it fast, doc."" Meat says, aiming his rifle at the pod.\n\n""Put your gun down and take this,"" she says, passing off the hose from the machine. Meat takes it. ""Now, plug it into the port at the bottom of the pod. Hurry! And make sure it's plugged in tight.""\n\nAnother crack in the glass. Meat takes the hose and screws it into the pod's hole.\n\n""Let go!""\n\nMeat backs away from the hose. Strauss presses several buttons on the machine.\n\n""What is that?"" Salvucci says.\n\n""It's the incinerator,"" she says, slamming her palm down on one last button. You hear the roar of the flames as they pass through the hose and into the chamber itself. The inside of the pod lights up as Markie's screams become even louder. \n\nMarkie beats against the glass harder with her claw, but it's useless. Within minutes, the creature's been vaporized.\n\nFor a moment, no one says anything. And then, just as you're all about to take a breath, in stumbles what was once Ben. The monster, missing both its eyeballs, gurgles as it reaches toward you with rotting hands.\n\n1.[[Blast Ben.]]\n"
"""What the shit, Travis?""","""He might come back, y’know?"" Meat says. ""Like a zombie.""\n\n""Stop talking,"" Salvucci says. ""We need to find Strauss.""\n\n""If she isn’t dead,"" Meat says grimly, eyes set on what’s left of Ben’s face.\n\n1.[[""Ben said she was chased into the hallway.""]]"
"""Hey! Focus. I need you here. We can stew in our guilt later, got that?""","He stops punching the wall after a while. Blood drips from his fingers.\n\n""He’s dead because of us.""\n\n1.[[""Yeah, well, let's make sure he died for something worth dying for.""]]\n2.[[""Get your head in the fucking game.""]]"
"""Please be quiet.""","""Right. Sorry, Julia.""\n\n""Andattheboardwalkifound..."" A shiver runs up your spine.\n\n""Uh...what was that?""\n\nYou raise your pistol up in front of you. You see nothing.\n\n""Was that Mar--HOLY SHIT!""\n\nYou feel Neil scramble up your leg. You turn to see Markie, her face slowly melting on Neil's pants leg.\n\n""Oh shit oh shit oh shit.""\n\nNeil's head is in the way. You can't get a clear shot.\n\n1. [[Take the shot anyway.]]\n2. [[Lunge at Markie.]]\n"
"Take out your weapon","You unholster your pistol. You hear it again: scuttling, and then something else--a high pitched whine that sends a shiver down your spine.\n\n""We're not alone,"" Meat says, voice low.\n\n""What's that?"" you hear Ryan say over your comm.\n\n""There's something in here with us. We're turning back.""\n\nMeat nods at you and you both slowly back away.\n\n""What do you see, Meat?"" Markie asks.\n\n""Dunno. Don't like it whatever it is."" \n\nThe whine again. You focus your eyes and see something moving in the dark.\n\nMeat sees it, too. He fires at it. As muzzle flash fills the cave with brief spells of light you see that the creature isn't one thing, but many things, with feelers and sharp teeth.\n\nThey rush toward you, hundreds of them.\n\n""Let's get out of here!"" Meat yells.\n\n1.[[Shoot them.]]\n2.[[Run away.]]"
"""This is a bad idea.""","""Everything will be fine,"" Markie says.\n\nThe groups go their separate ways; you hike down the cliff with Markie. It takes the larger portion of an hour to reach your tunnel. You step inside.\n\n""Let's turn our lights on,"" Markie says quietly.\n\nYou both tell your suits to turn your on your light attachments. Yours flickers for a moment before shooting a cone of light from your chest compartment.\n\nThe two of you proceed through the cave. On the Head-Up Display (HUD) of your suit, you can see the heartbeat monitors of everyone in your squad. You see that yours is going a little faster than normal and, knowing that everyone else can see that, you feel a little embarrassed.\n\nYou proceed through the cave.\n\n""These caverns are massive. This one seems to just go on and on.""\n\n1.[[""What do you think made them?""]]\n"
"""Travis...let her go.""","""Are you serious?!"" he yells, hands clutching her throat still. She throws a weak punch at his arm. ""She killed him; she’ll kill us, too.""\n\n""Dude, just…stop. We’ll tell the authorities what she did when we get back.""\n\nMeat considers this and then lets go of Strauss. She gasps for air. ""Insane…idiot!""\n\n""You shut your damn mouth. I’m a second away from adding your body to the pile.""\n\nMeat sets down his backpack and opens it up, pulling out the glass bottle, rag, and oil can.  He gets to work as Strauss stumbles over to join you and Neil.\n\n""Thanks,"" she says, not turning to face you.\n\n1.[[""Don't you say a goddamn word to me.""]]\n2.[[""I really should have let him kill you.""]]\n3.[[""Yeah. Don't mention it. Really.""]]\n\n"
"Send somebody to check on Neil.","""I'll go,"" Strauss says. ""Anything to get away from this moron.""\n\n""Be careful, sweetheart,"" says Meat. ""It'd be a shame for you to get your face bitten off.""\n\n""Here. Take this."" Salvucci hands her his pistol. She nearly drops it.\n\n""Thanks captain.""\n\n""Be careful.""\n\nWithout another word, she disappears around the corner.\n\n1. [[Keep on in the direction of the mess hall.]]"
"Hand Meat the walkie.","Meat takes the walkie. ""Neil?""\n\n""She’s fucking here, guys. Oh god she reeks.""\n\n""Sit tight,"" Meat says. He nods at you. Both of you creep to the door. Meat pushes it open slightly and peers out. You look out as well.\n\nNeil is backing into a wall, face red and dripping with sweat. Several feet away is Markie. You can smell her from here, but that’s not what’s making you struggle not to gag. Her face is a jagged piece of flesh hanging from her skull, her sockets void of eyeballs.\n\n""Stay away from me,"" Neil begs.\n\nIt lumbers toward the pilot, groaning. Several teeth fall to the ground in a mixture of salvia and blood.\n\n""Now,"" Meat says.\n\nThe two of you emerge from the kitchen. Markie doesn’t even have time to turn her head before machinegun fire rips the neck from her body and her head tumbles to the floor, smashing to the ground like a pumpkin.\n\nMeat opens his mouth to let loose a witty remark, but vomit emerges. You’re not far behind, the smell finally having gotten the best of you. Luckily, there’s not much for you and your partner to barf up.\n\n""Oh godfuckingshit,"" Neil yells. ""That was Markie."" He takes a step closer to the body, his arm over his nose. ""So, we like win now, right? They’re all dead?""\n\n""Yeah, I think—""\n\nMeat is cut off by the sound of Markie’s hand slapping the floor as the body convulses, pus and blood shooting from the decimated neck stump. He fires the rest of the clip into the corpse.\n\n1. [[Shoot her!]]\n2. [[Run into the kitchen!]]\n"
"Save Meat's life.","The hail of bullets clip the tentacle above Meat. It falls to the floor, but the beast itself is unfazed. Meat scrambles over to you.\n\n""We’ve got to go now.""\n\nYou and Meat run past the monster. It swings a tentacle at you that comes close to taking off both your heads. The monster howls as you rush past it. \n\nYou both run until Meat, out of breath, stops in a distant hallway. You fall to the ground, back against the wall.\nYou both take a breath.\n\n""What happens now?""\n\n1.[[""We put that thing down. Once and for all.""]]\n2.[[""Well...I've got two bullets. So there's that.""]]\n"
"""Any ideas how to beat that thing?""","""One, but we have to act quickly. Let's go to sickbay.""\n\nYou follow her. When you get there, she tells you to lock both doors leading into the unit. You do so.\n\n""How many rounds do you have left?"" she asks as she pulls out a small brush and a flask of a yellow sticky substance.""\n\nYou hand her the clip.\n\n""Okay, good, there's enough here.""\n\nYou watch her get to work. She ejects each bullet from the clip and then sticks her brush carefully inside the flask. Pulling the brush from the flask, she coats each bullet with some of the goo.\n\n1.[[""What are you doing?""]]\n"
